HCPCS_Cd,statistic,p_value,median_ratio,p_adj,reject,median_percent_difference
93282,39421.0,0.10619576615607834,0.9602272727272727,0.3256437455271721,False,-3.9772727272727293
93283,235747.0,0.0014888805472706807,0.9525435302150905,0.010318769348445412,True,-4.745646978490948
93284,354429.5,0.023403687273967917,0.9626666666666666,0.10229150383283707,False,-3.733333333333344
93285,17341.5,0.43195728463554167,1.0070861678004535,0.8175725093496803,False,0.7086167800453458
93286,6804.5,0.922152463917369,1.1932938856015778,1.0,False,19.329388560157778
93288,316465.0,3.0407426485103864e-05,0.9529862792574657,0.00029751580031503585,True,-4.701372074253429
93289,35657.0,6.944315559656751e-07,0.8573232323232324,9.118982800707154e-06,True,-14.267676767676763
93290,43364.0,0.22374571676236038,1.0087382034253758,0.5610508174091348,False,0.873820342537579
93291,32313.0,0.04107339917209704,0.94862721171446,0.15725544388907742,False,-5.137278828554004
93294,2693175.0,0.36992595781934473,0.9591346153846155,0.7524173354015748,False,-4.0865384615384475
93295,1077003.5,0.37525920517333355,0.9727443609022556,0.7601664819275783,False,-2.725563909774442
93296,1025916.0,0.8400903047639962,1.0003230799818223,1.0,False,0.032307998182234954
93297,303479.5,0.019074979894600812,0.8255802320928372,0.08732490795785143,False,-17.441976790716286
93298,1062272.5,0.2234101921480497,1.0038155802861684,0.5610508174091348,False,0.3815580286168352
93306,55178089.0,1.9894584330825896e-06,0.9972365161044406,2.382575419459709e-05,True,-0.276348389555936
93307,9488.5,0.3779251148132686,1.0,0.7614453524568817,False,0.0
93308,6088905.5,4.891337559118535e-07,0.9866666666666665,6.537796719643255e-06,True,-1.333333333333353
93312,2500500.5,2.8838862872259084e-07,1.0,4.1511324730549855e-06,True,0.0
93320,1665870.5,0.046064265098036176,1.0,0.1732618212355783,False,0.0
93321,1666303.0,0.0002633777531260092,0.9868861953419106,0.0021197661098367516,True,-1.3113804658089423
93325,5166407.5,2.3514994850556704e-06,0.98,2.7938053405780465e-05,True,-2.0000000000000018
93350,124845.0,0.03593880782972802,1.0,0.1408992799869533,False,0.0
93351,394151.0,0.14524503373044811,1.0,0.41258409012235453,False,0.0
93352,12061.0,0.0026964532307681382,1.0,0.016611483483374087,True,0.0
93355,17264.0,0.5747484542915569,1.0,0.9570616641540163,False,0.0
93356,1183509.0,0.05309791727892159,1.0,0.19246387933788284,False,0.0
93451,29549.5,0.9948333153783188,1.0,1.0,False,0.0
93454,264369.5,0.07365171090003639,1.0,0.24888625556964894,False,0.0
93455,3343.5,0.950378692012746,1.0,1.0,False,0.0
93456,4993.5,0.2756857355522788,1.0,0.6368851020397552,False,0.0
93458,2857601.0,0.1830645146998578,1.0,0.49200642460626054,False,0.0
93459,89687.5,0.20326200419809864,1.0,0.527353934635275,False,0.0
93460,162564.5,0.3124566555409388,1.0,0.6809450298747571,False,0.0
93503,25745.0,0.4787554068526703,1.0,0.8666225442061034,False,0.0
93567,2312.0,0.732608686967489,1.0,1.0,False,0.0
93571,122402.5,0.008260996343433167,1.0,0.04348048041958184,True,0.0
93623,14790.0,0.30034614757706407,1.0,0.6710164948091185,False,0.0
93653,19176.5,0.13376825056028807,1.0,0.39109432753063944,False,0.0
93655,37273.0,0.7617228153833056,1.018032786885246,1.0,False,1.80327868852459
93656,113698.5,0.6543227923745821,1.0,1.0,False,0.0
93657,25295.0,0.8047760518702753,1.0131578947368423,1.0,False,1.3157894736842257
93662,12912.0,0.7752416050487025,1.0,1.0,False,0.0
93793,908294.0,4.4599601558064325e-05,0.7825753140878832,0.0004146931896423745,True,-21.742468591211683
93798,5433.5,0.2594877839004285,0.9695652173913043,0.6127022279163113,False,-3.04347826086957
93880,22199472.0,0.07246287917208832,1.0,0.24710006861188205,False,0.0
93882,11688.0,0.4382494878636265,1.0,0.8211007300774078,False,0.0
93886,8777.5,0.9643833374309791,1.0,1.0,False,0.0
93922,3799634.0,0.9983244637123373,1.0092592592592593,1.0,False,0.92592592592593
93923,996482.0,0.9530850348711201,1.0,1.0,False,0.0
93924,13105.5,0.37659404891569104,1.0,0.7605836413554452,False,0.0
93925,4453561.5,0.9975082524254933,1.0,1.0,False,0.0
93926,678028.5,0.8882868938485446,1.0026716957410027,1.0,False,0.26716957410026776
93931,4745.0,0.3854508015801825,1.0,0.7681290214331787,False,0.0
93970,15560361.0,0.000487922509157521,1.0,0.003726632633718413,True,0.0
93971,17293513.0,8.877981246430201e-27,0.9814814814814815,3.691760534973892e-25,True,-1.851851851851849
93975,517723.0,0.6314551982253279,1.0,1.0,False,0.0
93976,256987.5,0.9970734993057221,1.0,1.0,False,0.0
93978,567864.5,0.7494872332515273,1.0059657472265977,1.0,False,0.5965747226597706
93979,35330.5,0.9987871009982421,1.0277777777777777,1.0,False,2.777777777777768
93985,5005.0,0.5652390241541473,1.0,0.949677687046867,False,0.0
93990,45282.5,0.03988922868965741,0.9677419354838709,0.15420697340984962,False,-3.2258064516129115
94010,3601128.5,0.9982718675145278,1.013729823856406,1.0,False,1.3729823856406087
94060,4604832.0,0.3451012582432046,1.0,0.7248905159208864,False,0.0
94200,10134.0,0.9326224359720978,1.0029239766081874,1.0,False,0.29239766081874397
94375,128285.5,0.5923753278713437,1.005907978755147,0.968605467982499,False,0.5907978755147036
94618,706970.0,0.8084452489452242,1.0053161777452473,1.0,False,0.5316177745247286
94640,753718.5,0.8787459426114155,1.0088183421516754,1.0,False,0.8818342151675429
94660,3242.5,0.000543798845873715,0.8791446070798297,0.004132319148593661,True,-12.085539292017033
94664,74859.0,0.2337039021050783,0.9907120743034055,0.5792689517851559,False,-0.9287925696594534
94690,1291.5,0.5539079847441374,1.0,0.9337840688760964,False,0.0
94726,2528755.0,0.050281273957259856,1.0,0.18585448670127902,False,0.0
94727,393438.5,0.7882124668908216,1.0,1.0,False,0.0
94729,4809531.5,0.810965229000545,0.9983976728521321,1.0,False,-0.1602327147867899
94762,10483.5,0.27764972365760887,0.9878419452887538,0.6394486712545238,False,-1.2158054711246202
95004,566481.0,0.9837571895892788,1.0624740569235422,1.0,False,6.247405692354224
95012,63998.5,0.5667405190267776,1.0052730696798493,0.9510809141202868,False,0.5273069679849307
95024,121074.5,0.08169384412076086,0.8960797594213108,0.2676054368682254,False,-10.39202405786892
95115,84571.5,2.3081951911855726e-09,0.6682569974554708,4.0178700014009325e-08,True,-33.174300254452916
95117,537073.0,2.459018905691719e-14,0.6629173989455185,6.573484467536614e-13,True,-33.708260105448154
95165,407929.0,0.00028604304277901507,0.8797726571765201,0.0022776938034052424,True,-12.02273428234799
95249,3232.5,0.14397600206592298,0.9373884486328264,0.41053728589083177,False,-6.261155136717356
95250,12190.0,0.7159744085084823,1.018181818181818,1.0,False,1.8181818181818077
95251,1607338.0,8.697570655614106e-07,0.9309929250171278,1.1224364889184756e-05,True,-6.900707498287217
95720,24425.0,0.4850366900652061,1.0233250620347396,0.8714784404160011,False,2.3325062034739608
95800,100584.0,0.6778235389679874,1.0,1.0,False,0.0
95806,179410.0,0.7363081593286264,1.0,1.0,False,0.0
95810,706090.0,0.2513949264009213,1.0,0.602320378976417,False,0.0
95811,710641.0,0.24204051285652767,0.9988838703620642,0.58820559699062,False,-0.11161296379358365
95812,6972.0,0.22701204849445084,1.0,0.5673406287081685,False,0.0
95813,11352.0,0.41662847316018,1.0,0.8040129825472512,False,0.0
95816,502671.5,2.0415035851321905e-05,0.9811320754716982,0.00020790005897570674,True,-1.8867924528301772
95819,224261.0,0.29849516909957174,1.0,0.6679331362362614,False,0.0
95874,37005.5,0.7964415458736729,1.0105263157894737,1.0,False,1.0526315789473717
95885,121657.0,0.8704622765982453,1.0188943317004897,1.0,False,1.8894331700489708
95886,1641944.5,0.2969054126476723,0.9821428571428571,0.666367920140278,False,-1.7857142857142905
95908,36974.0,0.025596099930984332,1.0,0.10947817599052441,False,0.0
95909,297389.0,0.11834900162084544,1.0,0.3550470048625363,False,0.0
95910,354253.0,0.8845700208595797,1.0,1.0,False,0.0
95911,443312.5,0.845112534586109,1.0,1.0,False,0.0
95912,108017.0,0.5577204435548283,1.0,0.9380983191028966,False,0.0
95913,91695.5,0.8303656593161888,1.0,1.0,False,0.0
95921,30424.5,0.9357570033069202,1.0,1.0,False,0.0
95923,84523.5,0.9358459225748093,1.0,1.0,False,0.0
95924,2404.0,0.03611480237789646,0.9854014598540146,0.1408992799869533,False,-1.4598540145985384
95930,8076.5,0.5297445761416191,1.0,0.9099353156908757,False,0.0
95957,4235.0,0.3040657475465069,1.0,0.6710164948091185,False,0.0
95970,8984.0,0.5111080825299131,1.028888009497428,0.8950733900333833,False,2.888800949742798
95971,2834.0,0.2514697641017105,0.9876543209876542,0.602320378976417,False,-1.2345679012345845
95972,16359.0,0.14977696769744447,0.9375,0.42145887338923754,False,-6.25
95976,2432.5,0.0988068258945618,0.9079365079365078,0.30687514183435477,False,-9.206349206349218
95992,97706.5,0.002303546926542096,0.8792250656952444,0.014881509011135823,True,-12.077493430475561
96116,87542.5,0.06196934876611311,1.0,0.218277917889109,False,0.0
96127,5894273.5,0.807343016548907,0.9951219512195122,1.0,False,-0.4878048780487809
96130,47085.0,0.11585344404405279,0.990890096113665,0.3496625115603771,False,-0.9109903886335036
96131,6665.5,0.2941947958253524,0.9615384615384616,0.6632674839616756,False,-3.8461538461538436
96132,367854.5,0.005754287724829381,0.9851843600311909,0.03228449926750307,True,-1.481563996880908
96133,100917.0,0.8472172626578265,1.2516865594187856,1.0,False,25.16865594187856
96136,116211.5,0.036065937982776936,1.0,0.1408992799869533,False,0.0
96137,62704.0,0.9625940347314127,1.2480239300813825,1.0,False,24.802393008138246
96138,175402.0,0.027288861734253808,1.0,0.11411012853680992,False,0.0
96139,42795.0,0.9634896718389651,1.263037809647979,1.0,False,26.30378096479791
96156,3868.0,0.5463494858697019,1.0,0.9248377795325773,False,0.0
96160,246661.0,0.998908146766043,1.0675824175824178,1.0,False,6.758241758241779
96360,320977.0,0.7307952605527024,1.0144927536231882,1.0,False,1.4492753623188248
96361,211933.5,0.028609912710714395,0.9332232893157262,0.1183122633368493,False,-6.677671068427382
96365,2718249.5,0.002070315051849896,0.9199999999999999,0.013533893592223994,True,-8.000000000000007
96366,281614.5,2.2786773058549777e-07,0.7635649116712442,3.3442940459459823e-06,True,-23.643508832875582
96367,441554.5,1.1835431083373938e-13,0.7281463406546868,2.9529400553017977e-12,True,-27.185365934531326
96368,31941.5,2.842518079490521e-08,0.707067315762968,4.4325516302055314e-07,True,-29.2932684237032
96372,256069629.0,0.9050548637306834,1.0047483380816713,1.0,False,0.47483380816712994
96374,223903.0,0.027068742278174834,0.9316770186335405,0.1138255819955835,False,-6.832298136645953
96375,922502.0,0.012269230852687977,0.9229024943310657,0.060617289064270295,False,-7.709750566893425
96401,491107.0,0.005388480962564089,0.838156597662301,0.03078838168304749,True,-16.184340233769902
96402,938442.5,0.18381009418333127,0.967741935483871,0.493114491753621,False,-3.2258064516129004
96405,6440.5,0.979550665080085,1.1193384223918574,1.0,False,11.933842239185743
96411,36306.5,3.69741353144303e-09,0.7044303797468354,6.284476818041141e-08,True,-29.55696202531646
96413,1629471.5,1.4059233542746894e-09,0.8049232259988074,2.5357436883725422e-08,True,-19.50767740011926
96415,636385.0,4.799410330106595e-07,0.8378360215053764,6.531561149245067e-06,True,-16.21639784946236
96417,221637.5,5.060481421544113e-13,0.7722772277227723,1.1836782325080527e-11,True,-22.77227722772277
96521,888.0,0.00029831739138984055,0.37957316374994843,0.0023628631476750863,True,-62.042683625005154
96523,87318.5,8.231854390556576e-09,0.8226594272776823,1.3250630131895909e-07,True,-17.734057272231773
96567,33630.0,0.20443237404617937,0.9590107229332411,0.5287835459065297,False,-4.098927706675893
96573,15341.0,0.009556688850537188,0.9383507259528131,0.049502986883232424,True,-6.164927404718689
96574,79130.5,0.07796490052958163,0.982456140350877,0.25903987400139505,False,-1.7543859649122973
96910,8405.5,0.005758157183983514,0.6587837837837838,0.03228449926750307,True,-34.12162162162162
97012,186590.5,0.01914431209537126,0.9261421122266323,0.08737510733771578,False,-7.385788777336765
97016,1532749.5,0.30367133498168236,1.0098372034209617,0.6710164948091185,False,0.9837203420961727
97018,19118.0,0.006430508312725121,0.8397745358090186,0.0353914372946673,True,-16.022546419098138
97022,21242.0,0.040041245078820904,0.8349613711460289,0.15420697340984962,False,-16.503862885397112
97032,141716.0,0.9923395556133277,1.083998122946973,1.0,False,8.399812294697306
97033,1625.5,0.5890096355413781,1.0161253895839921,0.9657693586039902,False,1.6125389583992122
97035,1847585.0,0.984834091288482,1.0494555353901998,1.0,False,4.945553539019976
97110,358099439.0,8.971214876431513e-29,0.9104010685788603,3.949973138240581e-27,True,-8.959893142113973
97112,251611327.5,0.9893677464020908,1.0133018645088043,1.0,False,1.3301864508804329
97113,289190.5,0.07644264787436468,0.9202861579414375,0.255434472919473,False,-7.971384205856246
97116,9775657.5,1.0,1.4917266807876364,1.0,False,49.172668078763635
97124,30067.5,0.7453209696621073,1.0644397678518411,1.0,False,6.443976785184113
97129,29246.5,0.7012797998100584,1.1050892267019168,1.0,False,10.508922670191678
97130,15029.0,0.5847257060968232,1.0884215418578982,0.9619059143153235,False,8.84215418578982
97140,250102908.0,2.5091382935193833e-05,0.9664054848188051,0.0002487536440661269,True,-3.359451518119494
97150,5562115.5,0.9998888528684058,1.0578403420379843,1.0,False,5.784034203798427
97161,79040544.5,1.3805013294545551e-09,0.9934640522875817,2.520256695357889e-08,True,-0.6535947712418277
97162,80454401.5,2.3432176518756255e-05,0.995732574679943,0.00023385312165718743,True,-0.42674253200569723
97163,2622562.5,0.3634523199387806,0.9968008017267963,0.7487692280642496,False,-0.3199198273203696
97164,4415947.5,0.9999995237088782,1.048951048951049,1.0,False,4.895104895104896
97165,908776.5,0.000248342599668215,0.9842845326716293,0.002009561468666583,True,-1.5715467328370702
97166,903551.5,0.806131121576172,1.0022727272727272,1.0,False,0.2272727272727204
97167,16877.5,0.7936290146336331,1.0052951661948204,1.0,False,0.52951661948204
97168,15866.0,0.08562421481657684,0.9500000000000001,0.2774446960615055,False,-4.999999999999993
97530,269625204.0,0.9994466347081835,1.0230847890635086,1.0,False,2.3084789063508637
97535,15127465.5,0.9905461141308087,1.077798861480076,1.0,False,7.779886148007598
97542,5659.5,0.2620244814726803,0.9073976082125093,0.6149567676836067,False,-9.260239178749075
97597,2358044.5,1.396150105368604e-05,0.9333333333333335,0.0001492883362669143,True,-6.666666666666654
97598,11221.5,0.196081294754533,0.9900366468163078,0.5149714004342736,False,-0.9963353183692236
97610,18723.0,0.9893800974409873,1.2575367647058822,1.0,False,25.753676470588218
97750,444279.5,0.9986775373285339,1.0884935395732696,1.0,False,8.849353957326954
97760,26114.5,0.0038164461945363708,0.842391304347826,0.02258189704830414,True,-15.760869565217394
97763,6449.0,0.028525696026906446,0.8121210685865858,0.11829076718082811,False,-18.787893141341417
97802,56763.5,0.10929776042336298,0.9867130219269561,0.3339158109260702,False,-1.328697807304391
97803,43637.0,0.9066801786108787,1.0036240541616885,1.0,False,0.3624054161688539
97810,8514.0,0.9999627255992883,2.6865671641791042,1.0,False,168.65671641791042
97811,6868.5,0.9999978989092028,3.1746480865813114,1.0,False,217.46480865813115
98925,12743.0,0.8213069544982765,1.0625243519515941,1.0,False,6.2524351951594115
98926,24287.5,0.9644235247020034,1.1366120218579234,1.0,False,13.661202185792343
98927,21330.5,0.8634678468077246,1.1029411764705883,1.0,False,10.294117647058831
98928,16276.5,0.6343177062220771,1.0681384289631712,1.0,False,6.813842896317124
98929,8315.0,0.7474958846129865,1.1035884924265529,1.0,False,10.358849242655289
98940,17669206.5,1.0,1.2573988587259286,1.0,False,25.73988587259286
98941,77013184.5,1.0,1.1766775757313046,1.0,False,17.66775757313046
98942,700897.0,0.9999999999996503,1.2964154411764706,1.0,False,29.641544117647058
98975,30263.5,0.0006672782168497299,0.9574468085106382,0.004994577453120228,True,-4.255319148936176
98977,22430.0,0.9983806703704289,1.132867132867133,1.0,False,13.286713286713292
98980,53981.0,0.9999999923489953,1.2767857142857142,1.0,False,27.67857142857142
98981,9922.5,0.9999295872444419,1.4920810075838917,1.0,False,49.20810075838917
99091,4097.0,0.8184704505104852,1.2032189891667724,1.0,False,20.321898916677238
99152,12616255.5,0.0016860944509802436,0.9955096647754962,0.011369745014042452,True,-0.44903352245038164
99153,86413.0,0.002626124949966569,0.8121182934570848,0.01631248568506205,True,-18.788170654291527
99183,19462.0,0.01265385399624953,0.8613842298052825,0.06231190602758404,False,-13.86157701947175
99195,39255.5,0.003854728946143438,0.8959999999999999,0.022718619025105222,True,-10.40000000000001
99202,18522932.0,0.818201016534654,1.0,1.0,False,0.0
99203,1373968266.0,0.43328859176623497,1.0,0.8175725093496803,False,0.0
99204,2690898087.5,0.8162548196529744,1.0,1.0,False,0.0
99205,151510730.0,0.035887729408212526,1.0,0.1408992799869533,False,0.0
99211,12534486.5,2.6413091693949474e-23,0.9146436961628817,9.643999577034722e-22,True,-8.535630383711833
99212,517842278.0,1.7719715481128394e-12,0.9876543209876544,3.9591662798879415e-11,True,-1.2345679012345623
99213,11646040216.5,1.479011871437207e-237,0.9664755732801595,7.380269238471664e-235,True,-3.352442671984046
99214,13613488482.0,1.0767940891474668e-72,0.9696969696969696,1.2399698088105829e-70,True,-3.0303030303030387
99215,1111244728.0,0.9999999531605066,1.0086682427107958,1.0,False,0.8668242710795804
99221,13768447.0,4.427305468514642e-18,1.0,1.3255352572732838e-16,True,0.0
99222,562554576.0,1.4611247857140855e-71,0.9850746268656717,1.562359860152847e-69,True,-1.492537313432829
99223,722567377.5,2.0959837373851833e-59,0.9897540983606558,2.091791769910413e-57,True,-1.0245901639344246
99231,87626969.5,5.01372976297759e-30,0.9390667761357416,2.274410137932561e-28,True,-6.093322386425837
99232,1288372396.0,0.6656712049796014,1.0,1.0,False,0.0
99233,647692229.0,1.0,1.0511363636363638,1.0,False,5.113636363636376
99234,3188.5,0.7688954635923597,1.0130718954248366,1.0,False,1.3071895424836555
99235,22606.0,0.22327219943460158,1.0,0.5610508174091348,False,0.0
99236,39669.5,0.02887222854022382,1.0,0.119068116046047,False,0.0
99238,50567852.5,9.18761464589542e-121,0.9692307692307691,1.7192323906131804e-118,True,-3.076923076923088
99239,172796304.0,2.1571210891309025e-136,0.986204954954955,4.61315752918423e-134,True,-1.379504504504503
99282,398187.5,0.04105788344547465,1.0,0.15725544388907742,False,0.0
99283,42667541.5,2.8026784390120827e-41,1.0,1.8241780970439513e-39,True,0.0
99284,197279280.0,4.20957819079322e-214,0.9869540555870676,1.5754346379043624e-211,True,-1.3045944412932386
99285,188690287.5,9.318952821607355e-159,0.9899347623485555,2.790094474789242e-156,True,-1.0065237651444514
99291,213229267.0,1.0,1.0186757215619693,1.0,False,1.8675721561969283
99292,677484.5,0.9999222967006512,1.0818181818181818,1.0,False,8.18181818181818
99304,807690.5,0.08671764225639816,1.0,0.2803808001248986,False,0.0
99305,8736617.5,0.001288762847699113,0.9857142857142857,0.009100367844365907,True,-1.4285714285714346
99306,11266987.5,0.9999486204657396,1.006463550657872,1.0,False,0.6463550657872075
99307,5119626.5,1.5907287941108385e-22,0.8474801061007957,5.537955825078896e-21,True,-15.251989389920428
99308,68923175.5,0.9997730250461568,1.046077210460772,1.0,False,4.607721046077207
99309,97571153.0,0.9999999999930694,1.081653820990314,1.0,False,8.165382099031394
99310,15551150.0,0.9743178549811173,1.0204081632653061,1.0,False,2.0408163265306145
99315,582074.5,0.0013143747981185683,0.9858063996941987,0.0092376482290305,True,-1.4193600305801302
99316,3280334.0,0.6972077930828976,1.0014903129657229,1.0,False,0.14903129657228842
99341,25188.0,0.08419359889986378,1.0,0.2734009057550891,False,0.0
99342,186670.5,0.5688654279684394,1.0,0.9510809141202868,False,0.0
99344,909076.5,0.39110548960200386,1.0,0.7734278968747685,False,0.0
99345,532212.0,0.802762272764288,1.0,1.0,False,0.0
99347,576216.0,8.537401469662209e-05,0.8721804511278196,0.0007607434523859718,True,-12.781954887218038
99348,5623386.0,0.002760164842266966,0.9411764705882353,0.016865170485198564,True,-5.882352941176472
99349,9713417.5,0.5388322675465347,1.0119138496648123,0.9166271642240482,False,1.1913849664812348
99350,2342980.0,0.15269863194265892,0.9730094466936572,0.42807088392913933,False,-2.6990553306342813
99406,2196566.0,0.1734677202498403,1.0022392290249433,0.47172320277804647,False,0.22392290249433344
99407,25946.0,0.02047719441894112,0.9445192307692307,0.09233240977456282,False,-5.548076923076928
99421,48975.0,0.821093521622551,1.0084033613445378,1.0,False,0.8403361344537785
99422,7299.5,0.10000772823499843,0.9336016096579477,0.30996184092710694,False,-6.639839034205231
99424,5550.0,0.45983470619870564,1.0881801125703565,0.8394787258286126,False,8.818011257035652
99426,133283.0,0.4069941840895076,1.0161014534055286,0.7922890683771039,False,1.6101453405528598
99427,22668.0,0.024617892629104025,0.9210526315789473,0.10651151810915817,False,-7.8947368421052655
99437,3318.0,0.6986460432129639,1.0459345900522372,1.0,False,4.593459005223721
99439,6863580.5,0.31249781932128134,0.9937061283643497,0.6809450298747571,False,-0.6293871635650317
99441,3912921.0,0.23465647605867973,0.9909255898366607,0.5806293300162704,False,-0.9074410163339319
99442,13685948.0,0.3379819689938706,0.9959183673469387,0.7126183205405976,False,-0.40816326530612734
99443,5240344.0,0.008357369451694607,0.9803921568627452,0.04359227201807257,True,-1.9607843137254832
99451,28770.5,0.0004518437020883873,0.9545454545454545,0.003486649598073793,True,-4.545454545454552
99453,481477.0,0.010961701660572023,1.0,0.05488183072199438,False,0.0
99454,2201294.0,0.9951765587629661,1.0634460547504025,1.0,False,6.344605475040255
99457,2606650.5,0.9923175349395492,1.0982142857142856,1.0,False,9.821428571428559
99458,942329.0,0.0036454823891593946,0.8514412416851441,0.021829148546286453,True,-14.855875831485587
99459,612475.5,0.10637260625436684,1.0,0.3256437455271721,False,0.0
99483,146191.0,0.7797919173110844,1.0,1.0,False,0.0
99484,76454.0,0.0017493428096165375,0.8034493437194788,0.011743346125542408,True,-19.655065628052114
99487,504101.0,0.32250472207427394,0.955179987685295,0.6897144761173839,False,-4.4820012314705
99489,227873.0,0.9484974909302677,1.0915501233987543,1.0,False,9.155012339875434
99490,20620897.0,1.8800124205251643e-08,0.9220454308968101,2.962503782659127e-07,True,-7.795456910318988
99491,103620.5,0.45034693087474437,1.0184646496072178,0.832141326700671,False,1.8464649607217831
99495,22044137.5,0.004495542755359028,0.9940828402366864,0.026084602731676218,True,-0.591715976331364
99496,17091207.0,0.5125315313249006,0.9991645781119466,0.8958139242134018,False,-0.08354218880534114
99497,60289481.0,1.0,1.0204081632653061,1.0,False,2.0408163265306145
99498,70847.0,0.8435334045467724,1.0113388341762044,1.0,False,1.1338834176204404
A0425,5302366.0,1.8392702958346932e-285,0.49166254251171815,1.3766938164322677e-282,True,-50.833745748828186
A0426,271848.0,0.09046538540927751,0.9929201101928375,0.28692093635103477,False,-0.7079889807162454
A0427,5380724.5,0.0003504008739384118,0.9930566825279098,0.0027472107423581753,True,-0.6943317472090205
A0428,1029375.5,0.9999999999891388,1.0652543732948163,1.0,False,6.5254373294816315
A0429,6812145.0,2.0390429317316753e-05,0.989919985991147,0.00020790005897570674,True,-1.0080014008853055
A0430,903.0,0.346141550076963,0.9961992143230392,0.7248905159208864,False,-0.38007856769608495
A0431,10791.5,4.117540874020835e-05,0.9941462858129525,0.0003876703577615843,True,-0.5853714187047498
A0433,292299.5,0.003466750955923566,1.0,0.020926315246038624,True,0.0
A0434,47743.0,0.9999999994469206,1.0377761938702779,1.0,False,3.7776193870277863
A0435,1066.0,0.8368015078204545,1.0033002344114808,1.0,False,0.33002344114807514
A0436,7627.0,4.8611000413429597e-14,0.7375902344510268,1.2766783792790193e-12,True,-26.240976554897323
A4562,16364.5,0.4514083171549767,0.9819004524886878,0.832214594557882,False,-1.8099547511312153
A4565,1834.0,0.9643032254619961,1.0,1.0,False,0.0
A9500,619851.0,0.13500338511833754,1.0,0.39109432753063944,False,0.0
A9502,248703.0,0.7829004005887517,1.0049951954888068,1.0,False,0.49951954888067807
A9552,102041.0,1.3010888605264421e-11,0.908039041703638,2.822797136533455e-10,True,-9.196095829636198
A9555,85589.0,0.9058309299678062,1.0025706940874035,1.0,False,0.25706940874035134
A9575,252180.5,0.6074457652312937,1.0101960784313726,0.9820154541590136,False,1.0196078431372602
A9577,3419.0,7.054299174083441e-06,0.9197457312896313,8.000216563335539e-05,True,-8.025426871036867
A9579,12237.0,0.33229864641345574,0.959718547589585,0.7036083078938377,False,-4.0281452410415035
A9585,174906.5,0.9023442621924489,1.0119726746493884,1.0,False,1.1972674649388448
A9595,8309.5,0.38782739624393114,1.012105673114371,0.7689769697710793,False,1.210567311437094
C9290,10627.5,0.6357912261175633,1.0812856260946184,1.0,False,8.128562609461842
G0008,833751849.5,9.69700148863934e-22,1.0,3.225869161887354e-20,True,0.0
G0009,150078693.0,1.7017752326873965e-05,1.0,0.0001781508757575547,True,0.0
G0010,3789.0,0.9339710180661124,1.0345394736842106,1.0,False,3.453947368421062
G0101,11295232.0,1.0,1.0,1.0,False,0.0
G0103,3511152.0,0.9530700127407522,1.0,1.0,False,0.0
G0105,4163053.0,0.9974239753104639,1.0,1.0,False,0.0
G0108,62809.5,0.986950415158571,1.0744801512287334,1.0,False,7.4480151228733416
G0121,4019538.5,0.9976245196419163,1.0,1.0,False,0.0
G0124,8338.5,0.20010633762659602,1.0,0.5216365048126549,False,0.0
G0127,520097.5,0.31077255420186223,0.9858693617817704,0.6801557216961809,False,-1.4130638218229574
G0136,466475.5,0.03557524241279185,1.0,0.14088925368240582,False,0.0
G0179,2430929.0,6.34371502233731e-40,0.8787185354691075,3.9568922451828974e-38,True,-12.12814645308925
G0180,23600924.5,0.9980874775287383,1.0058823529411764,1.0,False,0.588235294117645
G0181,208727.0,0.33031380193032867,1.0,0.7013897326095063,False,0.0
G0250,7795.5,0.08920553575403173,0.9090443129397513,0.2862268297351635,False,-9.09556870602487
G0260,42306.0,0.21969728409295936,0.9735327963176065,0.5574353123511189,False,-2.6467203682393525
G0268,180082.0,0.48353471277578297,1.0,0.8710607280690098,False,0.0
G0279,3841281.5,1.6867412093861326e-10,0.990551527136893,3.412231878987893e-09,True,-0.9448472863107016
G0283,19137623.5,0.7954902992740065,1.0084772370486657,1.0,False,0.8477237048665653
G0296,96775.0,0.4366072021744236,1.0,0.8200765139963765,False,0.0
G0316,812172.5,0.999896754299212,1.0980887125856473,1.0,False,9.808871258564732
G0317,91445.5,0.40429223468257164,0.9614725066491965,0.7899589135660474,False,-3.852749335080352
G0318,33726.0,0.03744792598178872,0.9530753968253968,0.14560920829802002,False,-4.692460317460323
G0328,190912.5,0.6427618722711101,1.0,1.0,False,0.0
G0396,9610.0,0.3575794773905146,0.9742411522997393,0.7404349270619475,False,-2.575884770026071
G0399,56952.5,0.512834023414085,1.0,0.8958139242134018,False,0.0
G0402,10097107.0,0.7465236727894883,1.0,1.0,False,0.0
G0403,223046.0,1.0,1.0,1.0,False,0.0
G0405,4136.0,1.0,1.0,1.0,False,0.0
G0407,2412.0,0.001258072523783452,0.7818525519848771,0.008925756246937571,True,-21.814744801512287
G0408,3469.5,0.08969715516558702,0.868421052631579,0.2862268297351635,False,-13.157894736842103
G0416,310744.0,0.18479040418761467,1.0,0.4935757324576713,False,0.0
G0425,4435.5,0.02646891955214441,1.0,0.11193212590271238,False,0.0
G0426,13101.5,0.008315911304520267,1.0,0.043527689590443494,True,0.0
G0427,11228.0,0.3506395887291385,1.0,0.7300521061578864,False,0.0
G0438,16360200.0,1.0,1.0,1.0,False,0.0
G0439,762590441.0,0.04658439113542316,1.0,0.17477903140282827,False,0.0
G0442,6763964.5,0.9833371253342021,1.0,1.0,False,0.0
